cdr_id,subscriber_id,detected_leakage_type,detection_method,detection_confidence,detected_at
ce610609-656d-429d-b8a6-f1449de698a2,1042,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f8c92786-5d5f-47e7-b414-3e033ae92a50,1043,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7a48766b-450a-429d-a4cd-459df307006e,1044,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
a0cd93cc-e2b6-4667-bc1b-990f3a8ee0d5,1046,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9ad58ee4-70e2-4be0-8b77-4f64b4199c68,1049,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
8254158b-0532-4c17-b310-dc27a3b4e04b,1051,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b2786369-aa9b-475e-a1ac-bb1a232e8da5,1051,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2832c508-9791-450a-a28d-94161652382b,1051,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
36fc2c86-b01e-4042-9ade-b669ac961d76,1053,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1e51388d-b64c-437f-afec-0b09ecb4b4d3,1053,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
86277221-5956-4def-9fdb-a46ca9d555ec,1056,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
4f93c978-3469-4d3c-9fb2-483e691f24c4,1059,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0d117c4d-571c-439c-92bb-dd026fbe01ca,1059,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bd06a08b-82a9-4fa0-96a5-b5182e3543ea,1062,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
da056962-9c03-4ce9-9d7a-519ad969fc25,1063,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bd46e00b-bad9-41fc-b7c4-1b9fe7a7d54b,1066,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e3cf449d-3163-4483-bad5-6e27f9ad1ed5,1070,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9a2afb1c-3a6a-44b1-94c9-07087c78c2f7,1071,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ed4ea2e1-8d7f-41c3-bc94-7adf82fee841,1071,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c99fb894-c0da-45f1-8b59-e21c0165af3d,1074,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
a14470e5-b5e4-401a-8a90-da605914f1a5,1075,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0f052487-af03-4dd6-91e8-0de646344ca9,1075,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
a85f630f-056c-4962-aeb9-24f679e5d19f,1080,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f66ea872-10d1-46ec-9c96-d940cd2087cd,1080,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
a2914995-062a-488a-8076-e61ae5a65de3,1084,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bc4d715a-cc10-40ab-b8d7-bfe265189fed,1088,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
4d2f111d-766e-442d-a22e-03d7455766d7,1089,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bf08dd9c-d524-4443-845a-6ee53a5dcba7,1090,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
337f23ab-f81f-4818-ad10-93bd2c233126,1090,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0e4c35e5-fe41-493f-a496-6a470e351bb7,1099,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c5b526c7-0897-4183-bb09-739fbf904482,1101,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
cf4c11b0-200b-4f7a-bfd3-8b551578e690,1102,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b0678b34-e3f1-404e-a6b0-fb3a1fdf0fa7,1104,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
69d66582-03bb-41a7-8238-6aac2d065ccf,1107,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
5bd620ea-5977-40d9-9904-f07eb2ddcb1a,1109,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c60c6bbf-e09d-45c0-a551-831439a6cf02,1109,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6aee84ff-9b77-46cf-89ca-205e051d104a,1110,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1de60279-2332-4a4d-8d1e-008421ed0c3b,1111,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
62960ed9-b19f-41b1-852b-d76faee13ac9,1113,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
a72b161d-57ed-4a51-8c9d-db5174ba0554,1114,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2a4716fb-2289-40ef-8b25-913c6babcb7c,1114,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f1880ad4-883b-4fe4-9545-676248d7dc1c,1119,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
590ac53c-0a14-4870-848d-5f0e44a97a6a,1127,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
461e135a-3386-4547-a21c-537b3ce54d23,1129,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
97aef0d6-1377-490a-9e07-5b220266b068,1134,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2627d32e-48b2-4760-9ea1-52fc0b67d3bb,1134,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e5ae5eb2-cdec-451b-8363-095465578bc2,1134,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
db3111bc-3c92-4786-913f-c3d18f86b216,1138,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
59ecf7ac-9aed-40ee-80a9-3be8885e4647,1141,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
d9443c85-5ebf-450b-a004-78f5732ba35d,1145,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
69b1fb6a-14c5-4bb2-8ace-ec53f308907c,1148,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2dcec569-f372-4555-b9c7-ca58e5b0af1f,1151,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
75d8500a-3e56-4d18-b36f-adb74031549c,1154,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
da930883-d2e2-4be8-bc87-b192421738be,1156,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
63db18b1-d6fc-42cb-aba9-125857aff419,1157,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b7cd9c64-b9a4-4898-98e2-c27cb588c041,1167,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
05edf5ff-59d9-42d5-a144-9d11c78bccee,1169,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b1fb944a-fd37-4353-91f4-d78a60339388,1169,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
53196fa7-a6d7-4c7b-8886-8541c8e35b58,1170,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
8b110cc6-1726-4de7-b305-f50d270720cd,1171,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6f021fef-d6c7-4600-866c-21888842086f,1172,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fec7c472-23f6-458b-9d84-1728d68bd4e4,1174,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ebbdb2fb-99b7-45c4-a994-688f2ed0108a,1174,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e9becade-1573-4112-9386-400cfb1a2530,1176,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
acb4f9ab-daba-4724-bea6-f653adb8cefc,1177,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6399e64c-21e9-4604-9cd8-fff02f7ba388,1179,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
12ad19c2-4574-4629-a2a8-2b27f0293289,1180,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
32f6a31a-0ed9-4717-9e97-261721d3e3fa,1181,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fb8c4202-2416-4631-b6bc-73609570edd8,1183,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
33ad5c82-2af4-4e9e-a648-0e62a886b4e2,1186,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c7ed421e-1c32-4d49-a0d3-c5911f9d442c,1186,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
44909afa-4d4f-4c53-a684-7b9ed61118b1,1186,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
5d07d271-83ed-46e6-bd46-f63c7fe499ed,1188,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
acfbddd4-8de8-40aa-9b7b-3a24ef5e8e78,1189,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
cfd09460-adc6-4f6f-b035-381f1267d8c1,1199,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9cfc8221-5be2-4680-ac7f-796afc715693,1200,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1ff78963-03c4-4e74-b654-59e7a069629f,1202,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
61695921-e70f-4463-a9e8-74369be848cc,1203,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
29a3fe4c-ab40-406f-b7e7-cb3244cd0d41,1203,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0cc134ab-d15e-425d-ba03-9c868d8e5cee,1204,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
27396e7e-bd8b-4e21-8258-a440a8c3c9d5,1207,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b42fe3a5-af37-4556-9c5f-18ffeec628f2,1207,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6c39e52c-d0a6-4258-9167-11c62a922104,1209,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
63b454d3-d0d2-48ae-96f5-b3346af99951,1209,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fc9eac2c-0bc3-4501-be09-fd124a057040,1210,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
da174107-1529-48d9-892d-e653e1204804,1215,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
dc7b2d92-2180-40b8-b1ce-b28d5aa2cd49,1216,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
457ab821-5d42-467c-a83d-f833ec633574,1217,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b233bbaa-5968-4627-8e7d-f45d850e632f,1217,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
52aa5e2c-ce55-4a0f-9187-82a6abb1d9a9,1219,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fc1a2a1e-40c2-4d8e-aed1-1639dcc8853a,1219,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
84bdc1d1-5df7-4497-894b-bae0b1f12b64,1219,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1844c3f3-7a6f-41f6-84fb-1ce7926b48ab,1220,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
43e7e293-66ef-485a-aef8-75f933e6071a,1221,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1cdb0bf7-bc0d-4615-8cab-3b505255f27b,1222,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
da2835b9-7362-424f-acf6-8c3c4b39329a,1223,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7dc2df49-c4ae-49e5-9707-fabacb53a7e8,1225,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
78401cd1-3a2b-4a78-949c-82a21d03cd8c,1226,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
12c06d6b-50bb-4393-9ffc-b49b0219861f,1227,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9578ecc7-d30a-40d3-8e6f-7acc599eff43,1231,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f81ec58e-c05b-495d-a6d6-4b537676ec7c,1235,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0c56a9be-da47-4999-bda5-2a5cfef5b91b,1237,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
33ca01e2-1895-4027-bdf3-e69a66213f44,1240,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f9c8d710-7db9-47e8-b74f-50f3e9bb1177,1242,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
46a10271-f936-4e64-82cd-1cdc38e6982c,1243,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6c04ff15-a334-4c57-b7fc-0236bd6684a4,1244,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
49f2f575-83b6-48cd-bb6d-3e265ad19151,1245,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6251a15f-78b2-458e-97f6-76dd8197e359,1248,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b6785165-d38e-434e-8b83-bbdf29502fcd,1251,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c2751a3b-0b8f-4837-a9d8-e88ff00a1e58,1252,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
77e99e7b-0769-4dc6-a683-7e50bb9df198,1255,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
3cfb6bdf-ebd9-4e4f-a7fb-633056db0c4f,1256,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
18fbcf48-0e51-4f04-ab70-54ad5ce581a2,1259,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9998cf19-607c-44ce-bc62-766ea3dd6995,1268,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fe0899e4-8dec-4d12-98c3-389f64cdfafd,1268,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1d9be713-b22b-4572-9abc-91529ed3475a,1269,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c716bbb0-30b3-4159-a89b-96f7c9b74fbc,1269,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
443899f0-599d-40b5-9c2f-5e8cdfe7d8ed,1271,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
8990cd0f-fdf8-4d15-ad12-c70ab064365d,1278,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
23777005-08ca-4375-8b09-0699ee620eb5,1278,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
aa0c9bd3-464a-4c70-83c8-376e3ce5d642,1281,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
26c9034e-f147-4e84-8d31-5b83e3d9953e,1282,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
41b1d49b-a3df-4b3d-a235-15f11f257787,1283,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1851627c-03ae-42e6-8d52-5a80a7d415af,1284,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7a2f4cca-0416-4259-afa2-f4ecec4e7323,1285,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
3dd6991f-9b47-4618-a553-e09a4b934746,1285,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
aba0e548-8ab6-4671-a2cc-dea9b9b2dfc5,1286,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0d55010e-18ca-4fe7-a0a6-d52e5f2abe02,1286,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
d0347235-479d-4a63-a382-8777f5325597,1289,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2466bac8-d3f1-4c19-bcf0-6465414740aa,1290,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
11a2800d-e687-428f-b023-0b0c8594c4fe,1292,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
4677622e-5273-4ea9-9302-5003c178ac87,1292,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
277e0eed-e438-4011-92d5-9f259c10f917,1296,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ee06b948-04eb-4eb3-9e65-283f3ae55425,1296,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
68312ffc-ac8d-4554-9f12-ad2b7e6812c5,1296,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
41a9b71f-e140-4793-96e8-51e36bc4ef79,1302,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
d718abc6-392f-492e-9acc-e3fb87211ced,1304,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
68a2c694-29f3-4c4a-92bf-2ae977910295,1305,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7e84dcdf-56b8-4f5e-b85f-da8f08fd833e,1307,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bb43ded5-5217-4eab-8548-c01d29f2bc6f,1309,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
9c8115f0-7a71-412b-9692-53f7c59822b3,1309,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e06caf62-eb27-4fb3-b293-10b2419bbbbf,1310,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
283cd07f-c4ed-4c63-a4b6-13050133cac3,1312,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
d7b1752b-e44d-4710-8d1c-33fff3fd2fce,1321,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ff0fc590-4ed9-4d9d-b32d-2d459dce344b,1322,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ab9b04bd-08ee-49f8-bb52-b4d4cb805531,1324,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
073eaa27-79c3-4fd4-9815-46c1b00113bb,1325,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
cf7ada13-5234-4cd4-868c-eca4465fa0bc,1325,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7c2ccad0-643d-4ae4-9a46-97521503ddf8,1328,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f8032817-98d4-46c0-8ff4-44d9fcf6dd70,1328,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2c9eda3b-dc71-4ee2-b1c1-f27159a2571f,1329,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
52bc6684-f84a-4d66-8007-6601ac67de4d,1333,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
5f4c21a2-0885-42cb-859c-2136a87826c9,1336,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
d669097a-83c8-4934-bb88-ac70565c4de6,1338,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
96a22831-694c-4985-bd45-80fbc9b91307,1339,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
5b9167c7-23c6-42d4-a25d-8c5f43d36fa4,1342,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
13481537-01b9-4e65-9e24-d7523fddad32,1342,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
23db69db-4b92-4133-9b3e-f8319e4c7f05,1343,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b3a86930-4104-4554-a37e-a6aff1985cce,1343,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
fd7ea643-1ce0-4fff-b637-b36d77c96ea0,1350,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
509616e9-de68-4043-87e7-8ff9a6e05f7b,1351,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0e2b2aa7-c204-4632-b780-5cda54459c62,1351,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
25d58a68-0359-4037-b5a9-b682c8200f9d,1352,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e7769d2b-60e4-4f48-9f42-174efdfe37cb,1354,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0994bbcd-7b9e-4c19-9951-8ead6912f262,1354,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e2234d9b-9056-4862-b550-43d3394ce522,1356,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
eddd9065-1d1e-4aca-a92a-c45a7cef27a4,1358,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
07ffc43d-c2d0-46bc-a2df-5588840682fd,1360,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7429a92b-5465-426c-9f59-a94fa66659f5,1360,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b36fb266-2c7e-464a-805e-1b865f1e3865,1360,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
55e2b6c3-972e-4e65-9d16-2f303fe8aee2,1361,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0a14ce48-5c86-4e8e-9c13-bd9c42e9a265,1361,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6028bd96-dd1a-4a0f-9797-1dcbc68df86c,1361,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f946b472-9b43-47c4-9c90-3b9388b42c41,1363,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1c981e36-bf5b-47bf-8440-323779e8c7b9,1364,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
8dcba1fb-e7ab-4a3b-a1e7-3d41313e9521,1368,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
799691a3-0c44-49f8-8160-ddffe7fbf23a,1370,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
7aef0d02-9bc5-4636-948c-70720522b738,1373,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
21aee6a4-e6a2-4c6d-b6e8-184a1ec63b87,1374,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
b95a3453-d75d-498c-ae86-9ad85a790e8b,1379,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
234dac89-cb32-432d-aaa1-5c1d485da12a,1380,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
79586243-1487-4b58-8f1f-4a79bca005a7,1380,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f6fec7f9-e0fd-4e19-adcb-ba9b3e7c4797,1382,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
47966aa4-2521-48fe-82b5-c7539babe60a,1382,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c19c5ccd-ba1a-41f3-8aa8-2cb0d035200a,1384,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
8538c311-3cdf-4c97-9a3c-aafcf8ad9fdb,1386,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
406ee4df-9393-485a-a475-5e6f94729954,1387,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
44235b08-c69f-448b-bb9d-20c2b09e76fb,1387,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
718a14de-536e-48fe-bb05-7f1b7b87db39,1391,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
dd7701fb-6e7d-436c-b125-733730a91a0f,1391,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
6060cf63-3f57-4568-ac77-42f52366fcbc,1395,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e26683bc-0ed4-4604-8798-11796d0c40e4,1400,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
c5eaaf53-e46e-4126-be74-e5ed7d2a7707,1400,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
e3ddb860-9920-4e19-8e68-86a11c66e6da,1404,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
79a496e1-5a8d-4791-81c7-cb9c0eb7d89d,1407,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
198b714f-8894-4f05-83e7-5b5608e098a1,1409,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
abd811b3-5177-4a8b-a032-0fc84f1dc0dc,1414,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
38e3d90f-9121-40f3-a99c-c882e3ec7f9c,1416,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
41cfc788-4263-4d64-8197-f97e927f38ec,1417,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
2e848bc7-a01d-4680-be55-33612cd3653c,1418,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
0b86f57b-f3c5-443b-aa5d-bed6c3aafd33,1419,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
85ae5325-dac3-432f-9a07-d2209656a142,1419,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
5d9d71d5-6be6-4061-8169-a7da5cfc7ea3,1419,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
bb33aef6-986a-4190-b6fa-a84340192665,1420,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f820d867-485a-46f3-879d-9396a4ffcb78,1422,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
45cde3e2-e48f-455b-b7b5-b546486dde6d,1424,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
70596553-75ac-46a4-b825-844cc263c028,1425,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
3b73d382-92c2-4147-a760-6f85aa69cbae,1425,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
1a9025e0-1528-477f-af44-62a850a5d608,1426,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
ee83a659-dbdc-42f3-a880-9951be79a373,1429,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
89cfc9ce-7b10-4fba-a1ea-175b2b3359e7,1432,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
39b54671-12b1-40f8-94f9-5011eca390eb,1433,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
f906f2c7-d490-43c6-898c-ba28e1f8d42e,1433,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
83f9b22b-ebac-441a-ab22-43c2ada53128,1438,L9_misclass,sql_rule,0.95,31/03/2026 19:08:44
